jersey_number,player_id,player_name,position,team_name,sortOrder,period,xCoord,yCoord,game_id
26.0,8480073.0,Erik Brannstrom,D,Ottawa Senators,360,2,-81.0,-8.0,2023020520
26.0,8480073.0,Erik Brannstrom,D,Ottawa Senators,458,3,-49.0,-23.0,2023020254
44.0,8475790.0,Erik Gudbranson,D,Columbus Blue Jackets,94,1,56.0,-26.0,2023020280
44.0,8475790.0,Erik Gudbranson,D,Columbus Blue Jackets,380,2,59.0,-7.0,2023020485
44.0,8475790.0,Erik Gudbranson,D,Columbus Blue Jackets,629,3,46.0,-30.0,2023020146
56.0,8476979.0,Erik Gustafsson,D,New York Rangers,19,1,-40.0,-33.0,2023020022
56.0,8476979.0,Erik Gustafsson,D,New York Rangers,89,1,74.0,16.0,2023020169
56.0,8476979.0,Erik Gustafsson,D,New York Rangers,477,2,-86.0,0.0,2023020096
56.0,8475287.0,Erik Haula,L,New Jersey Devils,151,1,83.0,2.0,2023020387
56.0,8475287.0,Erik Haula,L,New Jersey Devils,219,1,-76.0,-12.0,2023020463
56.0,8475287.0,Erik Haula,L,New Jersey Devils,332,2,-70.0,24.0,2023020656
56.0,8475287.0,Erik Haula,L,New Jersey Devils,348,2,-44.0,-14.0,2023020127
56.0,8475287.0,Erik Haula,L,New Jersey Devils,470,2,-83.0,9.0,2023020113
56.0,8475287.0,Erik Haula,L,New Jersey Devils,535,2,-56.0,-8.0,2023020611
56.0,8475287.0,Erik Haula,L,New Jersey Devils,579,3,78.0,2.0,2023020036
56.0,8475287.0,Erik Haula,L,New Jersey Devils,596,3,79.0,4.0,2023020261
56.0,8475287.0,Erik Haula,L,New Jersey Devils,729,3,80.0,0.0,2023020113
56.0,8475287.0,Erik Haula,L,New Jersey Devils,862,3,82.0,5.0,2023020012
6.0,8473446.0,Erik Johnson,D,Buffalo Sabres,95,1,47.0,24.0,2023020051
6.0,8473446.0,Erik Johnson,D,Buffalo Sabres,598,3,63.0,-28.0,2023020532
6.0,8473446.0,Erik Johnson,D,Buffalo Sabres,626,3,84.0,18.0,2023020270
65.0,8474578.0,Erik Karlsson,D,Pittsburgh Penguins,43,1,49.0,-25.0,2023020132
65.0,8474578.0,Erik Karlsson,D,Pittsburgh Penguins,119,1,30.0,-28.0,2023020622
65.0,8474578.0,Erik Karlsson,D,Pittsburgh Penguins,509,3,32.0,10.0,2023020217
65.0,8474578.0,Erik Karlsson,D,Pittsburgh Penguins,538,2,-29.0,23.0,2023020311
65.0,8474578.0,Erik Karlsson,D,Pittsburgh Penguins,594,3,-54.0,-26.0,2023020230
65.0,8474578.0,Erik Karlsson,D,Pittsburgh Penguins,599,3,61.0,23.0,2023020050
65.0,8474578.0,Erik Karlsson,D,Pittsburgh Penguins,709,3,75.0,-3.0,2023020217
23.0,8476902.0,Esa Lindell,D,Dallas Stars,184,1,-64.0,-26.0,2023020458
23.0,8476902.0,Esa Lindell,D,Dallas Stars,248,1,-60.0,-9.0,2023020233
23.0,8476902.0,Esa Lindell,D,Dallas Stars,263,1,-44.0,-1.0,2023020430
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,20,1,37.0,-25.0,2023020094
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,92,1,47.0,0.0,2023020077
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,185,1,-36.0,-20.0,2023020545
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,202,1,68.0,-18.0,2023020407
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,214,1,34.0,-17.0,2023020129
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,335,2,-39.0,13.0,2023020298
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,414,2,-39.0,19.0,2023020421
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,517,3,39.0,-5.0,2023020407
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,611,3,-46.0,14.0,2023020257
2.0,8480803.0,Evan Bouchard,D,Edmonton Oilers,756,4,-44.0,-12.0,2023020660
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,66,1,-57.0,13.0,2023020388
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,66,1,-57.0,13.0,2023020388
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,300,2,-84.0,1.0,2023020020
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,582,3,49.0,17.0,2023020343
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,600,3,82.0,-6.0,2023020191
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,643,3,-75.0,7.0,2023020388
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,643,3,-75.0,7.0,2023020388
17.0,8478542.0,Evan Rodrigues,C,Florida Panthers,757,3,82.0,-3.0,2023020020
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,63,1,65.0,-15.0,2023020320
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,122,1,69.0,7.0,2023020272
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,202,1,78.0,2.0,2023020298
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,244,1,63.0,15.0,2023020152
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,518,2,-84.0,0.0,2023020335
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,533,3,68.0,3.0,2023020511
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,646,3,13.0,-17.0,2023020129
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,652,3,79.0,-2.0,2023020094
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,713,3,67.0,-7.0,2023020421
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,727,3,80.0,0.0,2023020239
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,809,3,79.0,0.0,2023020227
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,815,3,84.0,-1.0,2023020239
91.0,8475169.0,Evander Kane,L,Edmonton Oilers,850,4,-83.0,15.0,2023020239
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,21,1,84.0,13.0,2023020050
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,240,1,98.0,-16.0,2023020217
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,260,1,-72.0,-1.0,2023020075
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,304,2,-83.0,-11.0,2023020480
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,343,2,-71.0,-6.0,2023020018
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,358,2,69.0,23.0,2023020331
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,403,2,70.0,-8.0,2023020171
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,433,2,67.0,3.0,2023020533
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,472,2,83.0,-1.0,2023020533
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,503,2,-56.0,5.0,2023020132
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,623,3,69.0,-19.0,2023020622
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,683,3,-86.0,8.0,2023020171
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,733,3,14.0,-32.0,2023020269
71.0,8471215.0,Evgeni Malkin,C,Pittsburgh Penguins,749,3,74.0,-10.0,2023020025
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,125,1,-82.0,-8.0,2023020410
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,157,1,-83.0,1.0,2023020593
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,433,2,-66.0,14.0,2023020142
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,452,2,-84.0,-1.0,2023020223
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,513,2,88.0,-2.0,2023020088
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,601,3,80.0,1.0,2023020388
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,601,3,80.0,1.0,2023020388
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,651,3,-78.0,15.0,2023020515
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,670,3,-71.0,19.0,2023020136
63.0,8474149.0,Evgenii Dadonov,R,Dallas Stars,711,3,-75.0,7.0,2023020469
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,356,2,81.0,-1.0,2023020396
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,356,2,81.0,-1.0,2023020396
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,356,2,81.0,-1.0,2023020396
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,360,2,78.0,8.0,2023020206
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,425,2,81.0,12.0,2023020587
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,471,2,58.0,22.0,2023020326
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,639,5,69.0,3.0,2023020475
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,823,3,97.0,-12.0,2023020206
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,826,3,-26.0,29.0,2023020128
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,858,5,-72.0,-1.0,2023020521
92.0,8475744.0,Evgeny Kuznetsov,C,Washington Capitals,876,5,-80.0,-1.0,2023020039
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,50,1,60.0,-5.0,2023020047
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,142,1,59.0,-4.0,2023020541
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,147,1,86.0,-17.0,2023020326
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,228,1,72.0,0.0,2023020203
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,228,1,78.0,4.0,2023020586
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,254,1,76.0,-10.0,2023020642
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,397,2,-81.0,-9.0,2023020089
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,399,2,-72.0,-6.0,2023020527
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,450,2,-63.0,0.0,2023020393
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,450,2,-63.0,0.0,2023020393
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,450,2,-63.0,0.0,2023020393
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,464,2,-59.0,12.0,2023020314
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,700,3,83.0,7.0,2023020370
20.0,8480188.0,Fabian Zetterlund,L,San Jose Sharks,704,3,61.0,-9.0,2023020156
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,83,1,81.0,-1.0,2023020595
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,96,1,71.0,-3.0,2023020200
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,106,1,-87.0,-5.0,2023020297
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,109,1,80.0,0.0,2023020218
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,144,1,-89.0,-5.0,2023020159
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,144,1,-50.0,-18.0,2023020372
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,285,2,-84.0,-2.0,2023020234
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,292,1,64.0,10.0,2023020275
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,313,2,-46.0,17.0,2023020398
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,313,2,-46.0,17.0,2023020398
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,313,2,-46.0,17.0,2023020398
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,412,2,-59.0,-24.0,2023020200
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,430,2,-64.0,28.0,2023020053
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,494,2,74.0,8.0,2023020297
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,603,3,82.0,5.0,2023020614
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,666,3,88.0,-6.0,2023020614
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,688,3,86.0,11.0,2023020651
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,735,3,71.0,5.0,2023020218
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,792,4,-60.0,-3.0,2023020455
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,804,3,88.0,5.0,2023020275
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,815,4,-69.0,-1.0,2023020331
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,842,5,81.0,4.0,2023020384
9.0,8476887.0,Filip Forsberg,L,Nashville Predators,853,4,-86.0,-2.0,2023020435
17.0,8479425.0,Filip Hronek,D,Vancouver Canucks,222,1,-69.0,-20.0,2023020314
17.0,8479425.0,Filip Hronek,D,Vancouver Canucks,243,1,-67.0,16.0,2023020628
17.0,8479425.0,Filip Hronek,D,Vancouver Canucks,646,3,-50.0,-16.0,2023020241
18.0,8480821.0,Filip Zadina,R,San Jose Sharks,241,1,75.0,-12.0,2023020016
18.0,8480821.0,Filip Zadina,R,San Jose Sharks,372,2,-47.0,-19.0,2023020047
18.0,8480821.0,Filip Zadina,R,San Jose Sharks,510,3,78.0,1.0,2023020509
18.0,8480821.0,Filip Zadina,R,San Jose Sharks,528,3,68.0,6.0,2023020203
18.0,8480821.0,Filip Zadina,R,San Jose Sharks,762,3,-62.0,11.0,2023020655
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,69,1,71.0,-3.0,2023020226
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,120,1,74.0,-27.0,2023020034
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,166,1,80.0,14.0,2023020540
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,205,1,-82.0,-3.0,2023020629
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,216,1,56.0,-6.0,2023020117
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,255,1,38.0,-27.0,2023020226
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,354,2,-87.0,8.0,2023020117
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,363,2,-52.0,-6.0,2023020523
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,397,2,72.0,21.0,2023020132
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,416,2,-59.0,-15.0,2023020639
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,439,2,55.0,-26.0,2023020661
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,454,2,-72.0,14.0,2023020034
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,454,2,-80.0,-3.0,2023020588
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,642,3,-83.0,-4.0,2023020066
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,649,3,74.0,2.0,2023020117
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,649,3,80.0,-1.0,2023020253
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,649,3,71.0,-20.0,2023020290
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,745,3,63.0,23.0,2023020034
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,774,4,75.0,2.0,2023020084
77.0,8478366.0,Frank Vatrano,R,Anaheim Ducks,790,3,83.0,2.0,2023020352
89.0,8477919.0,Frederick Gaudreau,C,Minnesota Wild,243,1,-80.0,-1.0,2023020461
89.0,8477919.0,Frederick Gaudreau,C,Minnesota Wild,248,1,-70.0,20.0,2023020330
22.0,8478028.0,Fredrik Olofsson,L,Colorado Avalanche,415,2,55.0,9.0,2023020240
22.0,8478028.0,Fredrik Olofsson,L,Colorado Avalanche,429,2,69.0,-11.0,2023020076
22.0,8478028.0,Fredrik Olofsson,L,Colorado Avalanche,505,2,85.0,6.0,2023020525
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,187,1,-82.0,-9.0,2023020467
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,435,2,85.0,7.0,2023020512
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,446,2,85.0,-5.0,2023020495
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,483,2,87.0,8.0,2023020481
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,536,3,-85.0,-4.0,2023020601
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,554,3,-83.0,-4.0,2023020467
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,557,3,66.0,-15.0,2023020446
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,663,3,-86.0,-5.0,2023020631
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,718,3,-80.0,-10.0,2023020425
13.0,8480014.0,Gabriel Vilardi,C,Winnipeg Jets,749,3,-81.0,1.0,2023020648
19.0,8477903.0,Garnet Hathaway,R,Philadelphia Flyers,249,1,-84.0,5.0,2023020131
19.0,8477903.0,Garnet Hathaway,R,Philadelphia Flyers,465,2,84.0,5.0,2023020157
19.0,8477903.0,Garnet Hathaway,R,Philadelphia Flyers,585,3,82.0,12.0,2023020543
19.0,8477903.0,Garnet Hathaway,R,Philadelphia Flyers,615,3,83.0,-2.0,2023020510
54.0,8479379.0,Givani Smith,R,San Jose Sharks,303,2,-68.0,-5.0,2023020250
42.0,8478055.0,Gustav Forsling,D,Florida Panthers,20,1,-66.0,-13.0,2023020420
42.0,8478055.0,Gustav Forsling,D,Florida Panthers,49,1,-37.0,-30.0,2023020176
42.0,8478055.0,Gustav Forsling,D,Florida Panthers,392,2,40.0,15.0,2023020118
42.0,8478055.0,Gustav Forsling,D,Florida Panthers,474,2,39.0,36.0,2023020514
42.0,8478055.0,Gustav Forsling,D,Florida Panthers,766,3,84.0,-36.0,2023020581
27.0,8480184.0,Gustav Lindström,D,Montréal Canadiens,314,2,85.0,-16.0,2023020231
27.0,8480184.0,Gustav Lindström,D,Montréal Canadiens,713,3,-47.0,23.0,2023020337
27.0,8480184.0,Gustav Lindström,D,Montréal Canadiens,724,3,-75.0,11.0,2023020361
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,86,1,63.0,23.0,2023020579
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,147,1,75.0,-8.0,2023020435
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,186,1,73.0,-7.0,2023020614
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,261,1,88.0,4.0,2023020256
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,302,2,-81.0,-6.0,2023020535
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,383,2,-81.0,4.0,2023020319
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,673,3,86.0,-32.0,2023020015
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,776,3,77.0,-2.0,2023020502
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,800,3,-20.0,12.0,2023020651
14.0,8474679.0,Gustav Nyquist,C,Nashville Predators,838,5,77.0,5.0,2023020384
27.0,8476854.0,Hampus Lindholm,D,Boston Bruins,410,2,32.0,5.0,2023020229
7.0,8477938.0,Haydn Fleury,D,Tampa Bay Lightning,410,2,-33.0,-17.0,2023020488
29.0,8482148.0,Hendrix Lapierre,C,Washington Capitals,120,1,-61.0,-6.0,2023020496
29.0,8482148.0,Hendrix Lapierre,C,Washington Capitals,701,3,-66.0,7.0,2023020263
10.0,8480035.0,Henri Jokiharju,D,Buffalo Sabres,222,1,30.0,7.0,2023020204
10.0,8480035.0,Henri Jokiharju,D,Buffalo Sabres,572,3,49.0,-9.0,2023020157
3.0,8481567.0,Henry Thrun,D,San Jose Sharks,388,2,-70.0,8.0,2023020627
20.0,8477392.0,Hudson Fasching,R,New York Islanders,243,1,59.0,14.0,2023020260
20.0,8477392.0,Hudson Fasching,R,New York Islanders,267,2,-82.0,-2.0,2023020496
82.0,8474013.0,Ian Cole,D,Vancouver Canucks,35,1,-31.0,-10.0,2023020584
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,46,1,-74.0,-8.0,2023020197
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,69,1,-45.0,-6.0,2023020095
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,280,2,87.0,-7.0,2023020156
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,344,2,84.0,-2.0,2023020419
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,390,2,-53.0,-19.0,2023020224
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,460,2,-72.0,4.0,2023020474
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,520,2,-86.0,7.0,2023020367
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,601,3,-73.0,-6.0,2023020116
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,692,3,-80.0,-1.0,2023020197
65.0,8481624.0,Ilya Mikheyev,R,Vancouver Canucks,775,3,-83.0,-3.0,2023020307
21.0,8480806.0,Isac Lundestrom,C,Anaheim Ducks,277,2,-86.0,-5.0,2023020639
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,67,1,78.0,-3.0,2023020353
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,103,1,-78.0,2.0,2023020098
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,123,1,-85.0,-3.0,2023020175
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,218,1,-82.0,-9.0,2023020504
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,313,2,67.0,8.0,2023020003
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,327,2,72.0,4.0,2023020440
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,375,2,71.0,18.0,2023020155
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,454,2,81.0,1.0,2023020460
49.0,8477964.0,Ivan Barbashev,C,Vegas Golden Knights,526,2,82.0,16.0,2023020478
9.0,8478500.0,Ivan Provorov,D,Columbus Blue Jackets,29,1,34.0,-6.0,2023020658
9.0,8478500.0,Ivan Provorov,D,Columbus Blue Jackets,171,1,30.0,15.0,2023020658
9.0,8478500.0,Ivan Provorov,D,Columbus Blue Jackets,348,2,-67.0,-27.0,2023020321
9.0,8478500.0,Ivan Provorov,D,Columbus Blue Jackets,612,3,82.0,2.0,2023020263
90.0,8482655.0,J.J. Moser,D,Arizona Coyotes,73,1,81.0,-2.0,2023020160
90.0,8482655.0,J.J. Moser,D,Arizona Coyotes,106,1,88.0,6.0,2023020115
90.0,8482655.0,J.J. Moser,D,Arizona Coyotes,674,3,79.0,15.0,2023020493
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,50,1,-80.0,7.0,2023020342
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,77,1,-77.0,1.0,2023020293
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,218,1,-84.0,-3.0,2023020510
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,332,2,85.0,-3.0,2023020342
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,352,2,47.0,-22.0,2023020586
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,481,2,80.0,0.0,2023020023
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,584,3,-84.0,-16.0,2023020195
37.0,8477456.0,J.T. Compher,L,Detroit Red Wings,694,3,-84.0,-6.0,2023020134
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,57,1,-86.0,4.0,2023020156
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,62,1,69.0,11.0,2023020621
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,91,1,-86.0,6.0,2023020265
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,95,1,54.0,19.0,2023020215
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,136,1,-81.0,1.0,2023020387
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,242,1,-65.0,-15.0,2023020584
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,335,2,79.0,-3.0,2023020611
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,349,2,57.0,-18.0,2023020611
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,370,2,64.0,-39.0,2023020241
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,379,2,86.0,-3.0,2023020116
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,420,2,-77.0,-14.0,2023020291
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,436,2,63.0,13.0,2023020419
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,448,2,74.0,-2.0,2023020124
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,529,2,63.0,21.0,2023020197
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,598,3,-89.0,-2.0,2023020140
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,621,3,-49.0,-16.0,2023020009
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,626,3,-76.0,-2.0,2023020278
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,664,3,-37.0,-14.0,2023020179
9.0,8476468.0,J.T. Miller,C,Vancouver Canucks,736,3,-82.0,-3.0,2023020055
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,96,1,-66.0,13.0,2023020113
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,140,1,80.0,10.0,2023020638
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,148,1,54.0,-14.0,2023020285
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,155,1,77.0,7.0,2023020126
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,155,1,65.0,-9.0,2023020322
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,236,1,57.0,20.0,2023020165
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,311,2,59.0,14.0,2023020392
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,311,2,59.0,14.0,2023020392
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,311,2,59.0,14.0,2023020392
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,435,2,-91.0,-8.0,2023020428
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,492,3,83.0,-1.0,2023020252
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,493,2,-73.0,-6.0,2023020010
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,543,3,83.0,-3.0,2023020204
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,579,3,55.0,-11.0,2023020051
77.0,8482175.0,JJ Peterka,R,Buffalo Sabres,689,3,-84.0,0.0,2023020348
74.0,8476958.0,Jaccob Slavin,D,Carolina Hurricanes,368,2,86.0,-6.0,2023020047
74.0,8476958.0,Jaccob Slavin,D,Carolina Hurricanes,567,3,-51.0,-24.0,2023020516
74.0,8476958.0,Jaccob Slavin,D,Carolina Hurricanes,686,3,55.0,33.0,2023020076
74.0,8476958.0,Jaccob Slavin,D,Carolina Hurricanes,753,3,-72.0,-4.0,2023020004
18.0,8480835.0,Jack Drury,C,Carolina Hurricanes,28,1,68.0,20.0,2023020575
18.0,8480835.0,Jack Drury,C,Carolina Hurricanes,63,1,87.0,3.0,2023020447
