game_id,goal_no,player_id,player_name,team_name,period,x_adjusted,y_adjusted
2023020382,3,8480801.0,Brady Tkachuk,Ottawa Senators,1,82.0,1.0
2023020354,4,8480801.0,Brady Tkachuk,Ottawa Senators,1,61.0,-26.0
2023020123,5,8480801.0,Brady Tkachuk,Ottawa Senators,1,73.0,18.0
2023020162,6,8480801.0,Brady Tkachuk,Ottawa Senators,1,85.0,-2.0
2023020033,7,8480801.0,Brady Tkachuk,Ottawa Senators,2,71.0,-8.0
2023020382,8,8480801.0,Brady Tkachuk,Ottawa Senators,2,89.0,-5.0
2023020019,9,8480801.0,Brady Tkachuk,Ottawa Senators,2,55.0,21.0
2023020019,10,8480801.0,Brady Tkachuk,Ottawa Senators,3,86.0,4.0
2023020162,11,8480801.0,Brady Tkachuk,Ottawa Senators,3,68.0,-20.0
2023020123,12,8480801.0,Brady Tkachuk,Ottawa Senators,3,81.0,6.0
2023020033,13,8480801.0,Brady Tkachuk,Ottawa Senators,3,80.0,1.0
2023020141,1,8482061.0,Brandon Biro,Buffalo Sabres,1,85.0,3.0
2023020141,2,8482061.0,Brandon Biro,Buffalo Sabres,3,70.0,-2.0
2023020229,1,8478443.0,Brandon Carlo,Boston Bruins,1,69.0,-0.0
2023020041,1,8479520.0,Brandon Duhaime,Minnesota Wild,1,71.0,17.0
2023020223,2,8479520.0,Brandon Duhaime,Minnesota Wild,1,78.0,6.0
2023020196,3,8479520.0,Brandon Duhaime,Minnesota Wild,2,80.0,-0.0
2023020026,4,8479520.0,Brandon Duhaime,Minnesota Wild,3,69.0,1.0
2023020023,1,8479542.0,Brandon Hagel,Tampa Bay Lightning,1,67.0,4.0
2023020106,2,8479542.0,Brandon Hagel,Tampa Bay Lightning,2,72.0,-1.0
2023020040,3,8479542.0,Brandon Hagel,Tampa Bay Lightning,2,79.0,-1.0
2023020001,4,8479542.0,Brandon Hagel,Tampa Bay Lightning,3,71.0,7.0
2023020303,5,8479542.0,Brandon Hagel,Tampa Bay Lightning,3,72.0,-15.0
2023020133,6,8479542.0,Brandon Hagel,Tampa Bay Lightning,3,82.0,-18.0
2023020040,7,8479542.0,Brandon Hagel,Tampa Bay Lightning,3,81.0,-3.0
2023020177,8,8479542.0,Brandon Hagel,Tampa Bay Lightning,3,82.0,0.0
2023020246,9,8479542.0,Brandon Hagel,Tampa Bay Lightning,3,88.0,-7.0
2023020273,10,8479542.0,Brandon Hagel,Tampa Bay Lightning,4,74.0,-2.0
2023020348,1,8476438.0,Brandon Saad,St. Louis Blues,1,56.0,-23.0
2023020075,2,8476438.0,Brandon Saad,St. Louis Blues,1,70.0,5.0
2023020164,3,8476438.0,Brandon Saad,St. Louis Blues,2,75.0,-11.0
2023020365,4,8476438.0,Brandon Saad,St. Louis Blues,3,79.0,-1.0
2023020075,5,8476438.0,Brandon Saad,St. Louis Blues,3,67.0,17.0
2023020292,1,8479293.0,Brandon Tanev,Seattle Kraken,1,78.0,1.0
2023020228,2,8479293.0,Brandon Tanev,Seattle Kraken,1,83.0,-8.0
2023020244,1,8475188.0,Brayden McNabb,Vegas Golden Knights,2,70.0,-7.0
2023020016,1,8481167.0,Brayden Pachal,Vegas Golden Knights,3,64.0,-14.0
2023020106,1,8478010.0,Brayden Point,Tampa Bay Lightning,1,70.0,-7.0
2023020177,2,8478010.0,Brayden Point,Tampa Bay Lightning,1,67.0,-6.0
2023020086,3,8478010.0,Brayden Point,Tampa Bay Lightning,1,67.0,3.0
2023020162,4,8478010.0,Brayden Point,Tampa Bay Lightning,2,76.0,-14.0
2023020284,5,8478010.0,Brayden Point,Tampa Bay Lightning,2,82.0,9.0
2023020246,6,8478010.0,Brayden Point,Tampa Bay Lightning,2,72.0,-4.0
2023020303,7,8478010.0,Brayden Point,Tampa Bay Lightning,2,85.0,4.0
2023020334,8,8478010.0,Brayden Point,Tampa Bay Lightning,2,77.0,12.0
2023020162,9,8478010.0,Brayden Point,Tampa Bay Lightning,2,84.0,-3.0
2023020303,10,8478010.0,Brayden Point,Tampa Bay Lightning,3,83.0,8.0
2023020162,11,8478010.0,Brayden Point,Tampa Bay Lightning,3,83.0,-3.0
2023020303,12,8478010.0,Brayden Point,Tampa Bay Lightning,3,69.0,18.0
2023020219,1,8475170.0,Brayden Schenn,St. Louis Blues,1,62.0,-6.0
2023020348,2,8475170.0,Brayden Schenn,St. Louis Blues,1,64.0,23.0
2023020287,3,8475170.0,Brayden Schenn,St. Louis Blues,1,83.0,-4.0
2023020219,4,8475170.0,Brayden Schenn,St. Louis Blues,1,81.0,4.0
2023020348,5,8475170.0,Brayden Schenn,St. Louis Blues,2,73.0,-1.0
2023020219,6,8475170.0,Brayden Schenn,St. Louis Blues,3,56.0,13.0
2023020164,7,8475170.0,Brayden Schenn,St. Louis Blues,3,81.0,10.0
2023020184,8,8475170.0,Brayden Schenn,St. Louis Blues,3,72.0,21.0
2023020013,9,8475170.0,Brayden Schenn,St. Louis Blues,5,73.0,2.0
2023020069,1,8475848.0,Brendan Gallagher,Montréal Canadiens,2,84.0,1.0
2023020164,2,8475848.0,Brendan Gallagher,Montréal Canadiens,2,67.0,-10.0
2023020212,3,8475848.0,Brendan Gallagher,Montréal Canadiens,3,86.0,-8.0
2023020082,4,8475848.0,Brendan Gallagher,Montréal Canadiens,3,78.0,1.0
